    | Name                                                 | Type             | Params
Epoch 78:  87%|████████▋ | 130/150 [00:29<00:04,  4.37it/s, loss=0.439, v_num=3l99]















Epoch 79:  89%|████████▉ | 134/150 [00:30<00:03,  4.46it/s, loss=0.436, v_num=3l99]















Epoch 80:  89%|████████▉ | 134/150 [00:30<00:03,  4.46it/s, loss=0.413, v_num=3l99]














Epoch 81:  80%|████████  | 120/150 [00:28<00:07,  4.22it/s, loss=0.411, v_num=3l99]















Epoch 82:  83%|████████▎ | 125/150 [00:29<00:05,  4.30it/s, loss=0.397, v_num=3l99]















Epoch 83:  83%|████████▎ | 124/150 [00:29<00:06,  4.27it/s, loss=0.394, v_num=3l99]















Epoch 84:  86%|████████▌ | 129/150 [00:29<00:04,  4.37it/s, loss=0.387, v_num=3l99]















Epoch 85:  89%|████████▊ | 133/150 [00:30<00:03,  4.43it/s, loss=0.403, v_num=3l99]















Epoch 86:  87%|████████▋ | 130/150 [00:29<00:04,  4.38it/s, loss=0.38, v_num=3l99]















Epoch 87:  91%|█████████▏| 137/150 [00:30<00:02,  4.51it/s, loss=0.378, v_num=3l99]















Epoch 88:  91%|█████████ | 136/150 [00:30<00:03,  4.48it/s, loss=0.401, v_num=3l99]














Epoch 89:  80%|████████  | 120/150 [00:28<00:07,  4.21it/s, loss=0.373, v_num=3l99]















Epoch 90:  83%|████████▎ | 125/150 [00:29<00:05,  4.29it/s, loss=0.38, v_num=3l99]















Epoch 91:  83%|████████▎ | 124/150 [00:29<00:06,  4.26it/s, loss=0.38, v_num=3l99]















Epoch 92:  85%|████████▍ | 127/150 [00:29<00:05,  4.31it/s, loss=0.393, v_num=3l99]















Epoch 93:  87%|████████▋ | 131/150 [00:29<00:04,  4.39it/s, loss=0.363, v_num=3l99]















Epoch 94:  87%|████████▋ | 130/150 [00:29<00:04,  4.39it/s, loss=0.396, v_num=3l99]















Epoch 95:  90%|█████████ | 135/150 [00:30<00:03,  4.48it/s, loss=0.359, v_num=3l99]














Epoch 96:  80%|████████  | 120/150 [00:28<00:07,  4.21it/s, loss=0.349, v_num=3l99]
















Epoch 97:  92%|█████████▏| 138/150 [00:30<00:02,  4.52it/s, loss=0.36, v_num=3l99]














Epoch 98:  83%|████████▎ | 124/150 [00:28<00:06,  4.29it/s, loss=0.349, v_num=3l99]















Epoch 99:  84%|████████▍ | 126/150 [00:29<00:05,  4.33it/s, loss=0.359, v_num=3l99]















Epoch 100:  88%|████████▊ | 132/150 [00:29<00:04,  4.44it/s, loss=0.342, v_num=3l99]















Epoch 101:  92%|█████████▏| 138/150 [00:30<00:02,  4.54it/s, loss=0.337, v_num=3l99]














Epoch 102:  80%|████████  | 120/150 [00:28<00:07,  4.23it/s, loss=0.341, v_num=3l99]















Epoch 103:  84%|████████▍ | 126/150 [00:29<00:05,  4.34it/s, loss=0.34, v_num=3l99]















Epoch 104:  88%|████████▊ | 132/150 [00:29<00:04,  4.44it/s, loss=0.349, v_num=3l99]















Epoch 105:  89%|████████▊ | 133/150 [00:29<00:03,  4.45it/s, loss=0.344, v_num=3l99]














Epoch 106:  80%|████████  | 120/150 [00:28<00:07,  4.24it/s, loss=0.329, v_num=3l99]















Epoch 107:  84%|████████▍ | 126/150 [00:29<00:05,  4.33it/s, loss=0.326, v_num=3l99]















Epoch 108:  85%|████████▍ | 127/150 [00:29<00:05,  4.33it/s, loss=0.317, v_num=3l99]















Epoch 109:  89%|████████▉ | 134/150 [00:29<00:03,  4.47it/s, loss=0.319, v_num=3l99]















Epoch 110:  90%|█████████ | 135/150 [00:30<00:03,  4.49it/s, loss=0.32, v_num=3l99]














Epoch 111:  80%|████████  | 120/150 [00:28<00:07,  4.22it/s, loss=0.329, v_num=3l99]















Epoch 112:  84%|████████▍ | 126/150 [00:29<00:05,  4.33it/s, loss=0.316, v_num=3l99]















Epoch 113:  86%|████████▌ | 129/150 [00:29<00:04,  4.40it/s, loss=0.329, v_num=3l99]















Epoch 114:  90%|█████████ | 135/150 [00:30<00:03,  4.49it/s, loss=0.313, v_num=3l99]















Epoch 115:  89%|████████▉ | 134/150 [00:29<00:03,  4.47it/s, loss=0.303, v_num=3l99]














Epoch 116:  81%|████████▏ | 122/150 [00:28<00:06,  4.25it/s, loss=0.304, v_num=3l99]















Epoch 117:  86%|████████▌ | 129/150 [00:29<00:04,  4.38it/s, loss=0.308, v_num=3l99]















Epoch 118:  87%|████████▋ | 130/150 [00:29<00:04,  4.39it/s, loss=0.312, v_num=3l99]















Epoch 119:  91%|█████████ | 136/150 [00:30<00:03,  4.52it/s, loss=0.306, v_num=3l99]














Epoch 120:  81%|████████▏ | 122/150 [00:28<00:06,  4.25it/s, loss=0.309, v_num=3l99]















Epoch 121:  83%|████████▎ | 124/150 [00:28<00:06,  4.29it/s, loss=0.306, v_num=3l99]















Epoch 122:  87%|████████▋ | 130/150 [00:29<00:04,  4.40it/s, loss=0.301, v_num=3l99]















Epoch 123:  91%|█████████ | 136/150 [00:30<00:03,  4.51it/s, loss=0.293, v_num=3l99]















Epoch 124:  91%|█████████▏| 137/150 [00:30<00:02,  4.52it/s, loss=0.276, v_num=3l99]














Epoch 125:  82%|████████▏ | 123/150 [00:28<00:06,  4.28it/s, loss=0.294, v_num=3l99]















Epoch 126:  83%|████████▎ | 124/150 [00:28<00:06,  4.28it/s, loss=0.293, v_num=3l99]















Epoch 127:  87%|████████▋ | 131/150 [00:29<00:04,  4.43it/s, loss=0.296, v_num=3l99]















Epoch 128:  91%|█████████▏| 137/150 [00:30<00:02,  4.53it/s, loss=0.286, v_num=3l99]














Epoch 129:  80%|████████  | 120/150 [00:28<00:07,  4.25it/s, loss=0.275, v_num=3l99]















Epoch 130:  85%|████████▌ | 128/150 [00:29<00:05,  4.37it/s, loss=0.268, v_num=3l99]















Epoch 131:  86%|████████▌ | 129/150 [00:29<00:04,  4.39it/s, loss=0.266, v_num=3l99]















Epoch 132:  91%|█████████ | 136/150 [00:30<00:03,  4.52it/s, loss=0.26, v_num=3l99]














Epoch 133:  81%|████████▏ | 122/150 [00:28<00:06,  4.24it/s, loss=0.271, v_num=3l99]















Epoch 134:  81%|████████▏ | 122/150 [00:28<00:06,  4.24it/s, loss=0.285, v_num=3l99]















Epoch 135:  86%|████████▌ | 129/150 [00:29<00:04,  4.38it/s, loss=0.264, v_num=3l99]















Epoch 136:  90%|█████████ | 135/150 [00:29<00:03,  4.50it/s, loss=0.252, v_num=3l99]















Epoch 137:  91%|█████████▏| 137/150 [00:30<00:02,  4.53it/s, loss=0.258, v_num=3l99]














Epoch 138:  82%|████████▏ | 123/150 [00:28<00:06,  4.27it/s, loss=0.239, v_num=3l99]















Epoch 139:  86%|████████▌ | 129/150 [00:29<00:04,  4.38it/s, loss=0.244, v_num=3l99]















Epoch 140:  87%|████████▋ | 131/150 [00:29<00:04,  4.42it/s, loss=0.247, v_num=3l99]















Epoch 141:  91%|█████████ | 136/150 [00:30<00:03,  4.49it/s, loss=0.236, v_num=3l99]















Epoch 142:  91%|█████████▏| 137/150 [00:30<00:02,  4.53it/s, loss=0.246, v_num=3l99]














Epoch 143:  83%|████████▎ | 124/150 [00:28<00:06,  4.29it/s, loss=0.223, v_num=3l99]















Epoch 144:  87%|████████▋ | 130/150 [00:29<00:04,  4.41it/s, loss=0.227, v_num=3l99]















Epoch 145:  88%|████████▊ | 132/150 [00:29<00:04,  4.44it/s, loss=0.244, v_num=3l99]














Epoch 146:  80%|████████  | 120/150 [00:28<00:07,  4.24it/s, loss=0.222, v_num=3l99]















Epoch 147:  84%|████████▍ | 126/150 [00:29<00:05,  4.34it/s, loss=0.217, v_num=3l99]















Epoch 148:  86%|████████▌ | 129/150 [00:29<00:04,  4.40it/s, loss=0.219, v_num=3l99]















Epoch 149:  90%|█████████ | 135/150 [00:30<00:03,  4.49it/s, loss=0.208, v_num=3l99]














Epoch 150:  81%|████████  | 121/150 [00:28<00:06,  4.23it/s, loss=0.214, v_num=3l99]















Epoch 151:  83%|████████▎ | 124/150 [00:28<00:06,  4.30it/s, loss=0.229, v_num=3l99]















Epoch 152:  87%|████████▋ | 130/150 [00:29<00:04,  4.41it/s, loss=0.218, v_num=3l99]















Epoch 153:  88%|████████▊ | 132/150 [00:29<00:04,  4.44it/s, loss=0.207, v_num=3l99]














Epoch 154:  80%|████████  | 120/150 [00:28<00:07,  4.24it/s, loss=0.209, v_num=3l99]















Epoch 155:  83%|████████▎ | 125/150 [00:29<00:05,  4.30it/s, loss=0.205, v_num=3l99]















Epoch 156:  85%|████████▍ | 127/150 [00:29<00:05,  4.35it/s, loss=0.191, v_num=3l99]















Epoch 157:  89%|████████▊ | 133/150 [00:29<00:03,  4.47it/s, loss=0.188, v_num=3l99]















Epoch 158:  91%|█████████ | 136/150 [00:30<00:03,  4.53it/s, loss=0.188, v_num=3l99]














Epoch 159:  82%|████████▏ | 123/150 [00:28<00:06,  4.28it/s, loss=0.2, v_num=3l99]















Epoch 160:  87%|████████▋ | 130/150 [00:29<00:04,  4.41it/s, loss=0.194, v_num=3l99]















Epoch 161:  89%|████████▊ | 133/150 [00:29<00:03,  4.47it/s, loss=0.191, v_num=3l99]














Epoch 162:  80%|████████  | 120/150 [00:28<00:07,  4.22it/s, loss=0.181, v_num=3l99]















Epoch 163:  80%|████████  | 120/150 [00:28<00:07,  4.23it/s, loss=0.182, v_num=3l99]















Epoch 164:  85%|████████▍ | 127/150 [00:29<00:05,  4.35it/s, loss=0.174, v_num=3l99]















Epoch 165:  86%|████████▌ | 129/150 [00:29<00:04,  4.39it/s, loss=0.178, v_num=3l99]















Epoch 166:  91%|█████████ | 136/150 [00:30<00:03,  4.52it/s, loss=0.175, v_num=3l99]














Epoch 167:  82%|████████▏ | 123/150 [00:28<00:06,  4.28it/s, loss=0.188, v_num=3l99]















Epoch 168:  85%|████████▍ | 127/150 [00:29<00:05,  4.37it/s, loss=0.173, v_num=3l99]















Epoch 169:  89%|████████▊ | 133/150 [00:29<00:03,  4.47it/s, loss=0.173, v_num=3l99]














Epoch 170:  80%|████████  | 120/150 [00:28<00:07,  4.24it/s, loss=0.165, v_num=3l99]















Epoch 171:  81%|████████▏ | 122/150 [00:28<00:06,  4.26it/s, loss=0.164, v_num=3l99]















Epoch 172:  87%|████████▋ | 130/150 [00:29<00:04,  4.42it/s, loss=0.176, v_num=3l99]















Epoch 173:  89%|████████▊ | 133/150 [00:29<00:03,  4.48it/s, loss=0.164, v_num=3l99]














Epoch 174:  80%|████████  | 120/150 [00:28<00:07,  4.25it/s, loss=0.159, v_num=3l99]















Epoch 175:  85%|████████▍ | 127/150 [00:29<00:05,  4.36it/s, loss=0.163, v_num=3l99]















Epoch 176:  85%|████████▌ | 128/150 [00:29<00:05,  4.36it/s, loss=0.16, v_num=3l99]















Epoch 177:  91%|█████████ | 136/150 [00:30<00:03,  4.52it/s, loss=0.16, v_num=3l99]














Epoch 178:  81%|████████  | 121/150 [00:28<00:06,  4.22it/s, loss=0.151, v_num=3l99]















Epoch 179:  82%|████████▏ | 123/150 [00:28<00:06,  4.27it/s, loss=0.159, v_num=3l99]















Epoch 180:  87%|████████▋ | 131/150 [00:29<00:04,  4.44it/s, loss=0.158, v_num=3l99]















Epoch 181:  89%|████████▉ | 134/150 [00:29<00:03,  4.50it/s, loss=0.153, v_num=3l99]














Epoch 182:  81%|████████  | 121/150 [00:28<00:06,  4.24it/s, loss=0.158, v_num=3l99]















Epoch 183:  82%|████████▏ | 123/150 [00:28<00:06,  4.28it/s, loss=0.153, v_num=3l99]















Epoch 184:  87%|████████▋ | 130/150 [00:29<00:04,  4.40it/s, loss=0.153, v_num=3l99]















Epoch 185:  91%|█████████ | 136/150 [00:30<00:03,  4.51it/s, loss=0.148, v_num=3l99]















Epoch 186:  92%|█████████▏| 138/150 [00:30<00:02,  4.56it/s, loss=0.146, v_num=3l99]














Epoch 187:  83%|████████▎ | 125/150 [00:28<00:05,  4.32it/s, loss=0.154, v_num=3l99]















Epoch 188:  88%|████████▊ | 132/150 [00:29<00:04,  4.45it/s, loss=0.153, v_num=3l99]















Epoch 189:  89%|████████▉ | 134/150 [00:29<00:03,  4.48it/s, loss=0.151, v_num=3l99]














Epoch 190:  81%|████████  | 121/150 [00:28<00:06,  4.23it/s, loss=0.15, v_num=3l99]















Epoch 191:  82%|████████▏ | 123/150 [00:28<00:06,  4.27it/s, loss=0.145, v_num=3l99]















Epoch 192:  87%|████████▋ | 130/150 [00:29<00:04,  4.41it/s, loss=0.148, v_num=3l99]















Epoch 193:  91%|█████████▏| 137/150 [00:30<00:02,  4.54it/s, loss=0.144, v_num=3l99]














Epoch 194:  80%|████████  | 120/150 [00:28<00:07,  4.25it/s, loss=0.148, v_num=3l99]















Epoch 195:  84%|████████▍ | 126/150 [00:29<00:05,  4.33it/s, loss=0.146, v_num=3l99]















Epoch 196:  89%|████████▊ | 133/150 [00:29<00:03,  4.47it/s, loss=0.146, v_num=3l99]















Epoch 197:  89%|████████▉ | 134/150 [00:29<00:03,  4.48it/s, loss=0.148, v_num=3l99]














Epoch 198:  81%|████████▏ | 122/150 [00:28<00:06,  4.27it/s, loss=0.147, v_num=3l99]















Epoch 199:  85%|████████▌ | 128/150 [00:29<00:05,  4.38it/s, loss=0.144, v_num=3l99]

Validation DataLoader 0:  90%|█████████ | 27/30 [00:02<00:00,  9.65it/s]

`Trainer.fit` stopped: `max_epochs=200` reached.
